,contract_address,contract_url,contract_name,nifty_name,store_url,nifty_date_created,num_pm_sales,num_sm_sales,avg_resale_price,highest_active_bid,lowest_active_ask,sm_market_volume,price
87,0x4334092242deea8b5d7fa025324b6509c7778846,https://niftygateway.com/itemdetail/primary/0x4334092242deea8b5d7fa025324b6509c7778846/1,Spinning in the Void - Still,Spinning in the Void - Still,https://niftygateway.com/collections/spaceyacht2,2020-12-22T20:09:35.973864Z,60,73,12617,25000,0,414000,100000000.0
88,0x4ac3d17fd6c2db18ec619fe2d68d2c22b18378ff,https://niftygateway.com/itemdetail/primary/0x4ac3d17fd6c2db18ec619fe2d68d2c22b18378ff/1,Ideas r the currency,Ideas r the currency,https://niftygateway.com/collections/maddogjones,2020-11-20T22:06:32.871006Z,50,71,592128,500000,0,5000,555555500.0
89,0x032dad5d1d9f3fba88046b08c2676a0daf96b745,https://niftygateway.com/itemdetail/primary/0x032dad5d1d9f3fba88046b08c2676a0daf96b745/1,Eligible Bachelors,Eligible Bachelors,https://niftygateway.com/collections/justinroiland862,2021-01-19T17:01:03.825207Z,99,66,130605,90000,0,990000,
90,0x090c53bac270768759c8f4c93151bd1a808a280e,https://niftygateway.com/itemdetail/primary/0x090c53bac270768759c8f4c93151bd1a808a280e/1,The Flipper,The Flipper,https://niftygateway.com/collections/thetitle,2021-01-04T21:39:39.923862Z,99,66,258472,1000000,0,9900,
91,0x90709c29b779e5228e86ff04bb60a3643ea3e0e6,https://niftygateway.com/itemdetail/primary/0x90709c29b779e5228e86ff04bb60a3643ea3e0e6/1,Vader,Vader,https://niftygateway.com/collections/bosslogicpacks,2021-01-28T19:31:59.438196Z,63,66,171286,450000,0,1890000,844400.0
92,0xe7562366aec16d3e351c410f83b04ecf904d49aa,https://niftygateway.com/itemdetail/primary/0xe7562366aec16d3e351c410f83b04ecf904d49aa/1,Renewal,Renewal,https://niftygateway.com/collections/joshpierce,2021-02-26T22:05:53.015539Z,222,61,70126,35000,0,11100000,79900.0
93,0x6af8859dde92b36766b6abdb74a68813f0dc8ce9,https://niftygateway.com/itemdetail/primary/0x6af8859dde92b36766b6abdb74a68813f0dc8ce9/1,Liplet,Liplet,https://niftygateway.com/collections/insanecrittersopen,2021-02-23T04:56:08.690346Z,269,65,68639,30000,0,20901300,77700.0
94,0x011cd4cd1e49ab8be68d6caf658bae1ec07247be,https://niftygateway.com/itemdetail/primary/0x011cd4cd1e49ab8be68d6caf658bae1ec07247be/1,Eternal Flame,Eternal Flame,https://niftygateway.com/collections/fourwindsopen,2021-02-17T20:34:22.459149Z,311,65,150902,57500,0,31068900,101000.0
95,0x76f71dcfd0bd0dbeb0ffc7decd0b327cb7dfdc84,https://niftygateway.com/itemdetail/primary/0x76f71dcfd0bd0dbeb0ffc7decd0b327cb7dfdc84/1,Silver Mag (DeLorean),Silver Mag (DeLorean),https://niftygateway.com/collections/tomyoo4,2021-01-13T20:36:33.191084Z,75,62,50238,100000,0,750000,
96,0x43c03558096982049c2db900f2218df7ce9d6788,https://niftygateway.com/itemdetail/primary/0x43c03558096982049c2db900f2218df7ce9d6788/1,scam likely,scam likely,https://niftygateway.com/collections/kennyschachter2,2021-02-20T22:00:29.793266Z,131,61,78924,33300,0,6550000,55000.0
97,0x90709c29b779e5228e86ff04bb60a3643ea3e0e6,https://niftygateway.com/itemdetail/primary/0x90709c29b779e5228e86ff04bb60a3643ea3e0e6/1,I Am A Jedi,I Am A Jedi,https://niftygateway.com/collections/bosslogicpacks,2021-01-28T19:31:59.437247Z,63,61,151135,372300,0,1890000,844400.0
98,0x43c03558096982049c2db900f2218df7ce9d6788,https://niftygateway.com/itemdetail/primary/0x43c03558096982049c2db900f2218df7ce9d6788/1,thieves operating,thieves operating,https://niftygateway.com/collections/kennyschachter2,2021-02-20T22:00:29.794483Z,147,65,128606,105000,0,7350000,55000.0
99,0x573b88ebbf597d51ed19476b7e8ddc1fcd6c9de3,https://niftygateway.com/itemdetail/primary/0x573b88ebbf597d51ed19476b7e8ddc1fcd6c9de3/1,Satoshi Nakamoto,Satoshi Nakamoto,https://niftygateway.com/collections/gramatikopen,2021-02-18T05:52:13.386633Z,361,59,265954,130000,0,90250000,169900.0
100,0xb882a8fd03be2b001843ad831bd9b451cd30fbec,https://niftygateway.com/itemdetail/primary/0xb882a8fd03be2b001843ad831bd9b451cd30fbec/1,Highway Cruise,Highway Cruise,https://niftygateway.com/collections/kidmovantageopen,2020-12-11T19:04:28.219556Z,80,60,130567,265000,0,2000000,770000.0
101,0x20051ec5c65e5211a6b9bccb316616e6b254fb94,https://niftygateway.com/itemdetail/primary/0x20051ec5c65e5211a6b9bccb316616e6b254fb94/1,Delicato,Delicato,https://niftygateway.com/collections/simonevezzaniopen,2020-12-18T07:16:49.460312Z,53,61,36040,30000,0,524700,12500.0
102,0x8ed428a5762c4b9b14e7a214fad646b25a339064,https://niftygateway.com/itemdetail/primary/0x8ed428a5762c4b9b14e7a214fad646b25a339064/1,Target Secured,Target Secured,https://niftygateway.com/collections/neocityopen,2020-12-15T19:30:05.357144Z,111,64,51292,160000,0,1387500,245000.0
103,0x068138ad82a83cb4cb91abea810b13e95fb2872c,https://niftygateway.com/itemdetail/primary/0x068138ad82a83cb4cb91abea810b13e95fb2872c/1,Bomb Classic,Bomb Classic,https://niftygateway.com/collections/alottarareboard,2020-12-15T18:27:24.420952Z,80,61,17605,30000,0,1000000,10000000.0
104,0x50476811f205c0701ee7792ae1745c5af191f48c,https://niftygateway.com/itemdetail/primary/0x50476811f205c0701ee7792ae1745c5af191f48c/1,Brass Boombox,Brass Boombox,https://niftygateway.com/collections/boombox,2020-03-17T01:52:40.636322Z,100,59,29679,80000,0,200000,
105,0x30f23d387c076d61fa5017516bedadee01a27356,https://niftygateway.com/itemdetail/primary/0x30f23d387c076d61fa5017516bedadee01a27356/1,TO THE MOON,TO THE MOON,https://niftygateway.com/collections/lushsuxopen,2021-02-06T05:35:27.273975Z,113,60,446787,625000,0,11288700,1388800.0
106,0x90709c29b779e5228e86ff04bb60a3643ea3e0e6,https://niftygateway.com/itemdetail/primary/0x90709c29b779e5228e86ff04bb60a3643ea3e0e6/1,3000,3000,https://niftygateway.com/collections/bosslogicpacks,2021-01-28T19:31:59.436281Z,63,60,118855,250000,0,1890000,844400.0
107,0x90709c29b779e5228e86ff04bb60a3643ea3e0e6,https://niftygateway.com/itemdetail/primary/0x90709c29b779e5228e86ff04bb60a3643ea3e0e6/1,The One Who Laughs,The One Who Laughs,https://niftygateway.com/collections/bosslogicpacks,2021-01-28T19:31:59.440098Z,63,59,137601,100000,0,1890000,844400.0
108,0xe7562366aec16d3e351c410f83b04ecf904d49aa,https://niftygateway.com/itemdetail/primary/0xe7562366aec16d3e351c410f83b04ecf904d49aa/1,Thousand,Thousand,https://niftygateway.com/collections/joshpierce,2021-02-26T22:05:53.017963Z,243,59,67490,55000,0,12150000,79900.0
109,0x90709c29b779e5228e86ff04bb60a3643ea3e0e6,https://niftygateway.com/itemdetail/primary/0x90709c29b779e5228e86ff04bb60a3643ea3e0e6/1,Wakanda Lights,Wakanda Lights,https://niftygateway.com/collections/bosslogicpacks,2021-01-28T19:31:59.441061Z,63,59,223102,110000,0,1890000,844400.0
110,0x4334092242deea8b5d7fa025324b6509c7778846,https://niftygateway.com/itemdetail/primary/0x4334092242deea8b5d7fa025324b6509c7778846/1,Falling Backwards - Still,Falling Backwards - Still,https://niftygateway.com/collections/spaceyacht2,2020-12-22T20:09:35.971656Z,49,58,12739,3500,0,338100,100000000.0
111,0xae6b9c363c5b6bbc6f613bd10c129b1e247f23b0,https://niftygateway.com/itemdetail/primary/0xae6b9c363c5b6bbc6f613bd10c129b1e247f23b0/1,Blast,Blast,https://niftygateway.com/collections/mesutozilopen,2021-02-12T22:38:18.015702Z,251,60,138754,0,0,16817000,119900.0
112,0x90709c29b779e5228e86ff04bb60a3643ea3e0e6,https://niftygateway.com/itemdetail/primary/0x90709c29b779e5228e86ff04bb60a3643ea3e0e6/1,"Doctor, Doctor","Doctor, Doctor",https://niftygateway.com/collections/bosslogicpacks,2021-01-28T19:31:59.442017Z,63,58,137352,88800,0,1890000,844400.0
113,0xd949a444f29ede73f517942eb4d8e3ccdab25d58,https://niftygateway.com/itemdetail/primary/0xd949a444f29ede73f517942eb4d8e3ccdab25d58/1,Déjà Vu,Déjà Vu,https://niftygateway.com/collections/crashburnopen,2021-02-18T02:02:56.530061Z,326,57,1075523,950000,0,163000000,1030300.0
114,0x9f5b1fa6ec33513b8a9f22cea0acdc9c3b2835b2,https://niftygateway.com/itemdetail/primary/0x9f5b1fa6ec33513b8a9f22cea0acdc9c3b2835b2/1,Essential Bear,Essential Bear,https://niftygateway.com/collections/bear_with_me,2020-04-02T19:21:16.685439Z,80,57,11606,10000,0,320000,49900.0
115,0x20c9a5adf56f530ea60f2609851d8848886993a2,https://niftygateway.com/itemdetail/primary/0x20c9a5adf56f530ea60f2609851d8848886993a2/1,Fading Forward,Fading Forward,https://niftygateway.com/collections/gregmikeopen,2021-02-24T23:10:49.583841Z,537,56,126353,70000,0,53646300,125000.0
116,0x3f133816f8178b93ac991a2c3eeddb8f947af0cb,https://niftygateway.com/itemdetail/primary/0x3f133816f8178b93ac991a2c3eeddb8f947af0cb/1,Purple Dota 2 Ring Still,Purple Dota 2 Ring Still,https://niftygateway.com/collections/ogesports,2021-01-22T17:16:49.828113Z,80,59,49122,55500,0,1592000,99999999.0
117,0x90709c29b779e5228e86ff04bb60a3643ea3e0e6,https://niftygateway.com/itemdetail/primary/0x90709c29b779e5228e86ff04bb60a3643ea3e0e6/1,Obi,Obi,https://niftygateway.com/collections/bosslogicpacks,2021-01-28T19:31:59.439149Z,63,57,183789,150000,0,1890000,844400.0
118,0x4334092242deea8b5d7fa025324b6509c7778846,https://niftygateway.com/itemdetail/primary/0x4334092242deea8b5d7fa025324b6509c7778846/1,Round & Round - Still,Round & Round - Still,https://niftygateway.com/collections/spaceyacht2,2020-12-22T20:09:35.969255Z,45,57,13041,15000,0,310500,100000000.0
119,0x20c9a5adf56f530ea60f2609851d8848886993a2,https://niftygateway.com/itemdetail/primary/0x20c9a5adf56f530ea60f2609851d8848886993a2/1,Marble Smoke (BILLELIS x GREG MIKE COLLAB),Marble Smoke (BILLELIS x GREG MIKE COLLAB),https://niftygateway.com/collections/gregmikeopen,2021-02-24T23:10:49.582509Z,471,56,159303,105000,0,70650000,125000.0
120,0x42a62560ceca4b0d2c4e3580035246a37399acaf,https://niftygateway.com/itemdetail/primary/0x42a62560ceca4b0d2c4e3580035246a37399acaf/1,Cradle of Life,Cradle of Life,https://niftygateway.com/collections/swanxmonstercat,2021-01-26T23:10:50.604293Z,100,55,68427,65000,0,3500000,89999.0
121,0x78c54a7523e7bdd63819a8affba7e8702cd48376,https://niftygateway.com/itemdetail/primary/0x78c54a7523e7bdd63819a8affba7e8702cd48376/1,George Floyd Portrait,George Floyd Portrait,https://niftygateway.com/collections/micahandmatt,2020-06-11T12:57:11.749446Z,60,55,128935,200100,0,1200000,99999700.0
122,0x8863fbcb4b86d0b4813ca52a30b3f5f6b81dacf7,https://niftygateway.com/itemdetail/primary/0x8863fbcb4b86d0b4813ca52a30b3f5f6b81dacf7/1,CLOSE,CLOSE,https://niftygateway.com/collections/justinmalleropen,2021-02-17T20:28:11.759303Z,387,54,104454,10000,0,38661300,64500.0
123,0xd92e44ac213b9ebda0178e1523cc0ce177b7fa96,https://niftygateway.com/itemdetail/primary/0xd92e44ac213b9ebda0178e1523cc0ce177b7fa96/1,INFECTED,INFECTED,https://niftygateway.com/collections/beepletwoopen,2020-12-08T17:47:43.115221Z,123,55,1545632,1175000,0,11918700,13900000.0
124,0x5ce1972f9357e172097937773821c826f7c1876a,https://niftygateway.com/itemdetail/primary/0x5ce1972f9357e172097937773821c826f7c1876a/1,Gaze,Gaze,https://niftygateway.com/collections/jasonebeyer,2020-11-04T22:15:19.642650Z,50,54,46847,130000,0,250000,10000000.0
125,0x91d12acb6d2548f7a87874b400dfa8739f31226d,https://niftygateway.com/itemdetail/primary/0x91d12acb6d2548f7a87874b400dfa8739f31226d/1,REPRESSED//,REPRESSED//,https://niftygateway.com/collections/fvckrenderopen,2020-12-03T21:40:51.293697Z,56,54,130893,150000,0,840000,1250000.0
126,0x2250d7c238392f4b575bb26c672afe45f0adcb75,https://niftygateway.com/itemdetail/primary/0x2250d7c238392f4b575bb26c672afe45f0adcb75/1,FEWO SHOE RARE,FEWO SHOE RARE,https://niftygateway.com/collections/rtfktfewoopen,2021-02-26T21:56:38.281091Z,279,55,465347,250000,0,83700000,1198900.0
127,0x43c03558096982049c2db900f2218df7ce9d6788,https://niftygateway.com/itemdetail/primary/0x43c03558096982049c2db900f2218df7ce9d6788/1,devil dance,devil dance,https://niftygateway.com/collections/kennyschachter2,2021-02-20T22:00:29.790740Z,129,54,62354,42000,0,6450000,55000.0
128,0x4e45e92ed38f885d39a733c14f1817217a89d425,https://niftygateway.com/itemdetail/primary/0x4e45e92ed38f885d39a733c14f1817217a89d425/1,Bunz,Bunz,https://niftygateway.com/collections/goldweard,2020-07-09T14:26:06.067980Z,75,54,29609,60000,0,300000,
129,0x032dad5d1d9f3fba88046b08c2676a0daf96b745,https://niftygateway.com/itemdetail/primary/0x032dad5d1d9f3fba88046b08c2676a0daf96b745/1,It's Basically Tree Guy,It's Basically Tree Guy,https://niftygateway.com/collections/justinroiland862,2021-01-19T17:01:03.827878Z,98,54,137102,75000,0,98000,
130,0xe7562366aec16d3e351c410f83b04ecf904d49aa,https://niftygateway.com/itemdetail/primary/0xe7562366aec16d3e351c410f83b04ecf904d49aa/1,Consonance,Consonance,https://niftygateway.com/collections/joshpierce,2021-02-26T22:05:53.013062Z,211,53,86868,100000,0,10550000,79900.0
131,0xe04cc101c671516ac790a6a6dc58f332b86978bb,https://niftygateway.com/itemdetail/primary/0xe04cc101c671516ac790a6a6dc58f332b86978bb/1,Mars,Mars,https://niftygateway.com/collections/warnymphvolume1open,2021-02-25T06:04:44.336085Z,388,52,949432,500000,0,291000000,778900.0
132,0xae6b9c363c5b6bbc6f613bd10c129b1e247f23b0,https://niftygateway.com/itemdetail/primary/0xae6b9c363c5b6bbc6f613bd10c129b1e247f23b0/1,Triumph,Triumph,https://niftygateway.com/collections/mesutozilopen,2021-02-12T22:38:18.016701Z,267,54,128841,350000,0,17889000,119900.0
133,0x43b557b1f923f1cb4ecd05ff3beac7b933bedb46,https://niftygateway.com/itemdetail/primary/0x43b557b1f923f1cb4ecd05ff3beac7b933bedb46/1,Disobedient Reproduction,Disobedient Reproduction,https://niftygateway.com/collections/justinroiland916,2021-01-19T07:52:26.660455Z,137,53,133790,100000,0,9124200,133200.0
134,0x780663fd373e961271ef6e8423e58803786ebe55,https://niftygateway.com/itemdetail/primary/0x780663fd373e961271ef6e8423e58803786ebe55/1,Splinter Bug,Splinter Bug,https://niftygateway.com/collections/metaphyla2,2021-02-07T08:16:37.243163Z,45,53,29498,25000,0,787500,50000000.0
135,0x3c6627269c23d9e0850f43b6fc465f05b20f105b,https://niftygateway.com/itemdetail/primary/0x3c6627269c23d9e0850f43b6fc465f05b20f105b/1,Proud Membership,Proud Membership,https://niftygateway.com/collections/malavidaproud,2021-01-28T07:34:31.085644Z,116,53,57528,50000,0,1450000,199900.0
136,0x378839a7b6a46d972df8bc016ec984c5d9b841d8,https://niftygateway.com/itemdetail/primary/0x378839a7b6a46d972df8bc016ec984c5d9b841d8/1,Radio Boombox: Animated,Radio Boombox: Animated,https://niftygateway.com/collections/lyleowerko,2020-08-24T20:28:03.970702Z,60,52,18321,5100,0,360000,
137,0xb2dc5f254c5568a9684afd9ffd0c0d9bed2b92c0,https://niftygateway.com/itemdetail/primary/0xb2dc5f254c5568a9684afd9ffd0c0d9bed2b92c0/1,Infinite Sculpture 1,Infinite Sculpture 1,https://niftygateway.com/collections/infinitesculptures,2021-02-18T05:58:06.745568Z,247,52,191087,83300,0,37050000,93300.0
138,0xecf1607512ad6c3723991ddcaa1b17d821554a05,https://niftygateway.com/itemdetail/primary/0xecf1607512ad6c3723991ddcaa1b17d821554a05/1,Wyrms,Wyrms,https://niftygateway.com/collections/metageist,2020-10-20T23:04:21.014120Z,59,53,18177,22200,0,354000,
139,0xc9d673008b8f08103e7a3e096b6fdd56fc575d49,https://niftygateway.com/itemdetail/primary/0xc9d673008b8f08103e7a3e096b6fdd56fc575d49/1,Arcade Machine Dreams: Tractor Beam,Arcade Machine Dreams: Tractor Beam,https://niftygateway.com/collections/arcadedreamsopen,2021-02-12T22:35:09.057748Z,116,53,71655,47000,0,2320000,350000.0
140,0x90709c29b779e5228e86ff04bb60a3643ea3e0e6,https://niftygateway.com/itemdetail/primary/0x90709c29b779e5228e86ff04bb60a3643ea3e0e6/1,This Is Lando,This Is Lando,https://niftygateway.com/collections/bosslogicpacks,2021-01-28T19:31:59.435191Z,63,51,131097,600600,0,1890000,844400.0
141,0x4629122c04eacc2ca48bda4a92aadcaee5d15389,https://niftygateway.com/itemdetail/primary/0x4629122c04eacc2ca48bda4a92aadcaee5d15389/1,Covid Heroes - Charlie Lee,Covid Heroes - Charlie Lee,https://niftygateway.com/collections/covidheroes,2020-06-11T19:42:15.243769Z,50,51,44227,20000,0,500000,54400.0
142,0x8235e1f5893fe89ec6f7e6dcd989abf6028dbcdf,https://niftygateway.com/itemdetail/primary/0x8235e1f5893fe89ec6f7e6dcd989abf6028dbcdf/1,The Oval,The Oval,https://niftygateway.com/collections/sixnfive,2021-01-06T17:25:28.534314Z,65,50,97131,150000,0,422500,55555555.0
143,0xf71254147ab04be7bc7efd109641f0792de23af1,https://niftygateway.com/itemdetail/primary/0xf71254147ab04be7bc7efd109641f0792de23af1/1,Red Panda holding a takeout box,Red Panda holding a takeout box,https://niftygateway.com/collections/yiyinglu,2020-11-18T04:08:11.539651Z,70,49,13764,20000,0,420000,
144,0xf073234f41b60f64c6d739ba3d93095ab9c52f1c,https://niftygateway.com/itemdetail/primary/0xf073234f41b60f64c6d739ba3d93095ab9c52f1c/1,It's Raining Gucci,It's Raining Gucci,https://niftygateway.com/collections/guccighostopen,2021-02-26T23:29:39.705561Z,485,49,270382,130000,0,121250000,450000.0
145,0x42a62560ceca4b0d2c4e3580035246a37399acaf,https://niftygateway.com/itemdetail/primary/0x42a62560ceca4b0d2c4e3580035246a37399acaf/1,Sands of Time,Sands of Time,https://niftygateway.com/collections/swanxmonstercat,2021-01-26T23:10:50.603307Z,98,50,68394,99900,0,3430000,89999.0
146,0xbfb69918f12eed843c67058b2ee9059f1440133e,https://niftygateway.com/itemdetail/primary/0xbfb69918f12eed843c67058b2ee9059f1440133e/1,Judgement,Judgement,https://niftygateway.com/collections/majorarcana,2020-11-10T22:48:00.986791Z,60,50,19913,10000,0,360000,4444444.0
147,0x35983810b71cb3b53b9c81d084daf96b0cece2ec,https://niftygateway.com/itemdetail/primary/0x35983810b71cb3b53b9c81d084daf96b0cece2ec/1,Hortensia Chair,Hortensia Chair,https://niftygateway.com/collections/theshippingopen,2021-02-18T05:46:36.981916Z,168,51,179627,1998,0,20160000,175000.0
148,0x4d27c5de66dbc7acacc4c65426b331879cc40b8c,https://niftygateway.com/itemdetail/primary/0x4d27c5de66dbc7acacc4c65426b331879cc40b8c/1,Prime Example,Prime Example,https://niftygateway.com/collections/alotta3open,2021-01-11T19:43:51.688358Z,97,49,202902,316900,0,4850000,650000.0
149,0xccde9b6d9515e5d04879e62fc20b4551846281f7,https://niftygateway.com/itemdetail/primary/0xccde9b6d9515e5d04879e62fc20b4551846281f7/1,I Was Looking At My Monstera,I Was Looking At My Monstera,https://niftygateway.com/collections/ondrejzoe,2021-02-08T02:44:09.124151Z,92,48,62744,60000,0,2300000,89500.0
150,0xecf1607512ad6c3723991ddcaa1b17d821554a05,https://niftygateway.com/itemdetail/primary/0xecf1607512ad6c3723991ddcaa1b17d821554a05/1,Yello Jello,Yello Jello,https://niftygateway.com/collections/metageist,2020-10-20T23:04:21.016205Z,75,48,16025,27500,0,450000,
151,0x147f5bf799b26f304dca874f1b79ee57eea79716,https://niftygateway.com/itemdetail/primary/0x147f5bf799b26f304dca874f1b79ee57eea79716/1,Freddo,Freddo,https://niftygateway.com/collections/goldweardamph,2021-02-08T03:37:28.881498Z,75,48,62108,12500,0,3750000,
152,0x9f5b1fa6ec33513b8a9f22cea0acdc9c3b2835b2,https://niftygateway.com/itemdetail/primary/0x9f5b1fa6ec33513b8a9f22cea0acdc9c3b2835b2/1,Modern Bear,Modern Bear,https://niftygateway.com/collections/bear_with_me,2020-04-02T19:21:16.688895Z,65,48,17679,50000,0,260000,49900.0
153,0x32bf213df29fe5401d040c284c5a3d5f616b457f,https://niftygateway.com/itemdetail/primary/0x32bf213df29fe5401d040c284c5a3d5f616b457f/1,Franchise Carousel,Franchise Carousel,https://niftygateway.com/collections/rhymezlikedimezoe,2021-03-02T21:14:09.718426Z,628,47,120940,90700,0,69770800,116800.0
154,0xc5b463f2c5abfa13afbd5965920db48c3701444e,https://niftygateway.com/itemdetail/primary/0xc5b463f2c5abfa13afbd5965920db48c3701444e/1,You are here,You are here,https://niftygateway.com/collections/natehillopen,2020-12-31T08:05:49.315850Z,77,48,41079,22500,0,762300,179900.0
155,0x4334092242deea8b5d7fa025324b6509c7778846,https://niftygateway.com/itemdetail/primary/0x4334092242deea8b5d7fa025324b6509c7778846/1,Twerk Skeleton 2,Twerk Skeleton 2,https://niftygateway.com/collections/spaceyacht2,2020-12-22T20:09:35.958075Z,25,42,28387,3000,0,172500,100000000.0
156,0x76f71dcfd0bd0dbeb0ffc7decd0b327cb7dfdc84,https://niftygateway.com/itemdetail/primary/0x76f71dcfd0bd0dbeb0ffc7decd0b327cb7dfdc84/1,Silver Mag (Hoverboard),Silver Mag (Hoverboard),https://niftygateway.com/collections/tomyoo4,2021-01-13T20:36:33.190197Z,50,42,59587,80000,0,500000,
157,0x780663fd373e961271ef6e8423e58803786ebe55,https://niftygateway.com/itemdetail/primary/0x780663fd373e961271ef6e8423e58803786ebe55/1,Hydra,Hydra,https://niftygateway.com/collections/metaphyla2,2021-02-07T08:16:37.242257Z,40,44,31008,32500,0,700000,50000000.0
158,0xbfb69918f12eed843c67058b2ee9059f1440133e,https://niftygateway.com/itemdetail/primary/0xbfb69918f12eed843c67058b2ee9059f1440133e/1,The Sun,The Sun,https://niftygateway.com/collections/majorarcana,2020-11-10T22:48:00.984697Z,55,46,22375,45000,0,330000,4444444.0
